key,nation,state,county,date,Cases,Delta,DeltaNormal,7DayDelta,7DayDeltaNormal,DoubleSpeed
China-Inner Mongolia,China,Inner Mongolia,,2020-03-03,75,0,0,,,27.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-04,75,0,0,,,28.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-05,75,0,0,,,29.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-06,75,0,0,,,30.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-07,75,0,0,0,0,31.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-08,75,0,0,,,32.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-09,75,0,0,,,33.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-10,75,0,0,,,34.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-11,75,0,0,,,35.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-12,75,0,0,,,36.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-13,75,0,0,,,37.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-14,75,0,0,0,0,38.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-15,75,0,0,,,39.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-16,75,0,0,,,40.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-17,75,0,0,,,41.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-18,75,0,0,,,42.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-19,75,0,0,,,43.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-20,75,0,0,,,44.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-21,75,0,0,0,0,45.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-22,75,0,0,,,46.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-23,75,0,0,,,47.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-24,75,0,0,,,48.6215868671804
China-Inner Mongolia,China,Inner Mongolia,,2020-03-25,77,2,5.60224089635854,,,49.4772413011368
China-Inner Mongolia,China,Inner Mongolia,,2020-03-26,89,12,33.6134453781513,,,49.3644229888739
China-Inner Mongolia,China,Inner Mongolia,,2020-03-27,92,3,8.40336134453781,,,50
China-Inner Mongolia,China,Inner Mongolia,,2020-03-28,94,2,5.60224089635854,19,47.6190476190476,50.7420749552016
China-Inner Mongolia,China,Inner Mongolia,,2020-03-29,95,1,2.80112044817927,,,51.6151631641582
China-Inner Mongolia,China,Inner Mongolia,,2020-03-30,97,2,5.60224089635854,,,52.3652988695262
China-Inner Mongolia,China,Inner Mongolia,,2020-03-31,107,10,28.0112044817927,,,51.2464841499666
China-Inner Mongolia,China,Inner Mongolia,,2020-04-01,111,4,11.2044817927171,,,51.6165775060081
China-Inner Mongolia,China,Inner Mongolia,,2020-04-02,117,6,16.8067226890756,,,50.7468038108253
China-Inner Mongolia,China,Inner Mongolia,,2020-04-03,117,0,0,,,51.7468038108253
China-Inner Mongolia,China,Inner Mongolia,,2020-04-04,117,0,0,23,57.6441102756892,52.7468038108253
China-Inner Mongolia,China,Inner Mongolia,,2020-04-05,117,0,0,,,53.7468038108253
China-Inner Mongolia,China,Inner Mongolia,,2020-04-06,118,1,2.80112044817927,,,54.4957625089602
China-Inner Mongolia,China,Inner Mongolia,,2020-04-07,121,3,8.40336134453781,,,54.497933860777
China-Inner Mongolia,China,Inner Mongolia,,2020-04-08,124,3,8.40336134453781,,,54.7439828539054
China-Inner Mongolia,China,Inner Mongolia,,2020-04-09,126,2,5.60224089635854,,,55.4920621583534
China-Inner Mongolia,China,Inner Mongolia,,2020-04-10,128,2,5.60224089635854,,,56.2441088831506
China-Inner Mongolia,China,Inner Mongolia,,2020-04-11,155,27,75.6302521008403,38,95.2380952380952,16.9553098657405
China-Inner Mongolia,China,Inner Mongolia,,2020-04-12,189,34,95.2380952380952,,,14.4986772425055
China-Inner Mongolia,China,Inner Mongolia,,2020-04-13,190,1,2.80112044817927,,,15
China-Inner Mongolia,China,Inner Mongolia,,2020-04-14,190,0,0,,,16
China-Inner Mongolia,China,Inner Mongolia,,2020-04-15,190,0,0,,,17
China-Inner Mongolia,China,Inner Mongolia,,2020-04-16,193,3,8.40336134453781,,,17.2480535951752
China-Inner Mongolia,China,Inner Mongolia,,2020-04-17,193,0,0,,,18.2480535951752
China-Inner Mongolia,China,Inner Mongolia,,2020-04-18,193,0,0,38,95.2380952380952,19.2480535951752
China-Jiangsu,China,Jiangsu,,2020-01-25,18,9,21.978021978022,,,1
China-Jiangsu,China,Jiangsu,,2020-01-26,33,15,36.6300366300366,,,1.12553088208386
China-Jiangsu,China,Jiangsu,,2020-01-27,47,14,34.1880341880342,,,1.56011728447086
China-Jiangsu,China,Jiangsu,,2020-01-28,70,23,56.1660561660562,,,1.83361471177753
China-Jiangsu,China,Jiangsu,,2020-01-29,99,29,70.8180708180708,,,1.86989989994558
China-Jiangsu,China,Jiangsu,,2020-01-30,129,30,73.2600732600733,,,2.20542362991766
China-Jiangsu,China,Jiangsu,,2020-01-31,168,39,95.2380952380952,,,2.4740086175615
China-Jiangsu,China,Jiangsu,,2020-02-01,202,34,83.028083028083,184,73.940124573036,2.92443812118148
China-Jiangsu,China,Jiangsu,,2020-02-02,236,34,83.028083028083,,,3.33672190045642
China-Jiangsu,China,Jiangsu,,2020-02-03,271,35,85.4700854700855,,,3.81389762317206
China-Jiangsu,China,Jiangsu,,2020-02-04,308,37,90.3540903540903,,,4.3293994252199
China-Jiangsu,China,Jiangsu,,2020-02-05,341,33,80.5860805860806,,,4.91985339481606
China-Jiangsu,China,Jiangsu,,2020-02-06,373,32,78.1440781440781,,,5.43317877243379
China-Jiangsu,China,Jiangsu,,2020-02-07,408,35,85.4700854700855,,,5.9366672904601
China-Jiangsu,China,Jiangsu,,2020-02-08,439,31,75.7020757020757,237,95.2380952380952,6.46591449414141
China-Jiangsu,China,Jiangsu,,2020-02-09,468,29,70.8180708180708,,,7.05470856869155
China-Jiangsu,China,Jiangsu,,2020-02-10,492,24,58.6080586080586,,,7.69990146471496
China-Jiangsu,China,Jiangsu,,2020-02-11,515,23,56.1660561660562,,,8.36951481279938
China-Jiangsu,China,Jiangsu,,2020-02-12,543,28,68.3760683760684,,,8.98559693204262
China-Jiangsu,China,Jiangsu,,2020-02-13,570,27,65.9340659340659,,,9.6064230291377
China-Jiangsu,China,Jiangsu,,2020-02-14,593,23,56.1660561660562,,,10.2973298833922
China-Jiangsu,China,Jiangsu,,2020-02-15,604,11,26.8620268620269,165,66.3050030138638,11.1537163440315
China-Jiangsu,China,Jiangsu,,2020-02-16,617,13,31.7460317460317,,,11.9840634954413
China-Jiangsu,China,Jiangsu,,2020-02-17,626,9,21.978021978022,,,12.8417863893685
China-Jiangsu,China,Jiangsu,,2020-02-18,629,3,7.32600732600733,,,13.7948148915834
China-Jiangsu,China,Jiangsu,,2020-02-19,631,2,4.88400488400488,,,14.7636248561624
China-Jiangsu,China,Jiangsu,,2020-02-20,631,0,0,,,15.7636248561624
China-Jiangsu,China,Jiangsu,,2020-02-21,631,0,0,,,16.7636248561624
China-Jiangsu,China,Jiangsu,,2020-02-22,631,0,0,27,10.8499095840868,17.7636248561624
China-Jiangsu,China,Jiangsu,,2020-02-23,631,0,0,,,18.7636248561624
China-Jiangsu,China,Jiangsu,,2020-02-24,631,0,0,,,19.7636248561624
China-Jiangsu,China,Jiangsu,,2020-02-25,631,0,0,,,20.7636248561624
China-Jiangsu,China,Jiangsu,,2020-02-26,631,0,0,,,21.7636248561624
China-Jiangsu,China,Jiangsu,,2020-02-27,631,0,0,,,22.7636248561624
China-Jiangsu,China,Jiangsu,,2020-02-28,631,0,0,,,23.7636248561624
China-Jiangsu,China,Jiangsu,,2020-02-29,631,0,0,0,0,24.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-01,631,0,0,,,25.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-02,631,0,0,,,26.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-03,631,0,0,,,27.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-04,631,0,0,,,28.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-05,631,0,0,,,29.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-06,631,0,0,,,30.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-07,631,0,0,0,0,31.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-08,631,0,0,,,32.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-09,631,0,0,,,33.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-10,631,0,0,,,34.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-11,631,0,0,,,35.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-12,631,0,0,,,36.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-13,631,0,0,,,37.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-14,631,0,0,0,0,38.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-15,631,0,0,,,39.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-16,631,0,0,,,40.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-17,631,0,0,,,41.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-18,631,0,0,,,42.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-19,631,0,0,,,43.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-20,631,0,0,,,44.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-21,631,0,0,0,0,45.7636248561624
China-Jiangsu,China,Jiangsu,,2020-03-22,633,2,4.88400488400488,,,46.7325335235501
China-Jiangsu,China,Jiangsu,,2020-03-23,633,0,0,,,47.7325335235501
China-Jiangsu,China,Jiangsu,,2020-03-24,636,3,7.32600732600733,,,48.6860802317798
China-Jiangsu,China,Jiangsu,,2020-03-25,638,2,4.88400488400488,,,49.6552329445671
China-Jiangsu,China,Jiangsu,,2020-03-26,640,2,4.88400488400488,,,50.6244822061419
China-Jiangsu,China,Jiangsu,,2020-03-27,641,1,2.44200244200244,,,51.6091428542262
China-Jiangsu,China,Jiangsu,,2020-03-28,641,0,0,10,4.01848503114326,52.6091428542262
China-Jiangsu,China,Jiangsu,,2020-03-29,644,3,7.32600732600733,,,53.5632679713167
China-Jiangsu,China,Jiangsu,,2020-03-30,645,1,2.44200244200244,,,54.5480238210027
China-Jiangsu,China,Jiangsu,,2020-03-31,646,1,2.44200244200244,,,55.5328032867328
China-Jiangsu,China,Jiangsu,,2020-04-01,646,0,0,,,56.5328032867328
China-Jiangsu,China,Jiangsu,,2020-04-02,647,1,2.44200244200244,,,57.5176062954487
China-Jiangsu,China,Jiangsu,,2020-04-03,651,4,9.76800976800977,,,58.4570523108107
China-Jiangsu,China,Jiangsu,,2020-04-04,651,0,0,10,4.01848503114326,59.4570523108107
China-Jiangsu,China,Jiangsu,,2020-04-05,651,0,0,,,60.4570523108107
China-Jiangsu,China,Jiangsu,,2020-04-06,651,0,0,,,61.4570523108107
China-Jiangsu,China,Jiangsu,,2020-04-07,651,0,0,,,62.4570523108107
China-Jiangsu,China,Jiangsu,,2020-04-08,651,0,0,,,63.4570523108107
China-Jiangsu,China,Jiangsu,,2020-04-09,651,0,0,,,64.4570523108107
China-Jiangsu,China,Jiangsu,,2020-04-10,651,0,0,,,65.4570523108107
China-Jiangsu,China,Jiangsu,,2020-04-11,652,1,2.44200244200244,1,0.401848503114326,66.4419719503575
China-Jiangsu,China,Jiangsu,,2020-04-12,653,1,2.44200244200244,,,67.426914701577
China-Jiangsu,China,Jiangsu,,2020-04-13,653,0,0,,,68.426914701577
China-Jiangsu,China,Jiangsu,,2020-04-14,653,0,0,,,69.426914701577
China-Jiangsu,China,Jiangsu,,2020-04-15,653,0,0,,,70.426914701577
China-Jiangsu,China,Jiangsu,,2020-04-16,653,0,0,,,71.426914701577
China-Jiangsu,China,Jiangsu,,2020-04-17,653,0,0,,,72.426914701577
China-Jiangsu,China,Jiangsu,,2020-04-18,653,0,0,1,0.401848503114326,73.426914701577
China-Jiangxi,China,Jiangxi,,2020-01-24,18,11,12.3249299719888,,,1
China-Jiangxi,China,Jiangxi,,2020-01-25,18,0,0,,,1.73390720604372
China-Jiangxi,China,Jiangxi,,2020-01-26,36,18,20.1680672268908,,,1
China-Jiangxi,China,Jiangxi,,2020-01-27,72,36,40.3361344537815,,,1
China-Jiangxi,China,Jiangxi,,2020-01-28,109,37,41.4565826330532,,,1.40174067666539
China-Jiangxi,China,Jiangxi,,2020-01-29,109,0,0,,,2.40174067666539
China-Jiangxi,China,Jiangxi,,2020-01-30,162,53,59.3837535014006,,,2.7159676501234
China-Jiangxi,China,Jiangxi,,2020-01-31,240,78,87.3949579831933,,,1.7573647043308
China-Jiangxi,China,Jiangxi,,2020-02-01,286,46,51.5406162464986,268,61.9509939898289,2.31483203032582
China-Jiangxi,China,Jiangxi,,2020-02-02,333,47,52.6610644257703,,,2.93029006266243
China-Jiangxi,China,Jiangxi,,2020-02-03,391,58,64.9859943977591,,,3.52177181333688
China-Jiangxi,China,Jiangxi,,2020-02-04,476,85,95.2380952380952,,,4.02129094892939
China-Jiangxi,China,Jiangxi,,2020-02-05,548,72,80.672268907563,,,4.24444253555388
China-Jiangxi,China,Jiangxi,,2020-02-06,600,52,58.2633053221289,,,4.68589910935654
China-Jiangxi,China,Jiangxi,,2020-02-07,661,61,68.3473389355742,,,5.04952873513466
China-Jiangxi,China,Jiangxi,,2020-02-08,698,37,41.4565826330532,412,95.2380952380952,5.70772327866488
China-Jiangxi,China,Jiangxi,,2020-02-09,740,42,47.0588235294118,,,6.34381422027471
China-Jiangxi,China,Jiangxi,,2020-02-10,771,31,34.733893557423,,,7.08822819920639
China-Jiangxi,China,Jiangxi,,2020-02-11,804,33,36.9747899159664,,,7.85895741379477
China-Jiangxi,China,Jiangxi,,2020-02-12,844,40,44.8179271708683,,,8.61213136128397
China-Jiangxi,China,Jiangxi,,2020-02-13,872,28,31.3725490196078,,,9.44621767873822
China-Jiangxi,China,Jiangxi,,2020-02-14,900,28,31.3725490196078,,,10.2855482052037
China-Jiangxi,China,Jiangxi,,2020-02-15,913,13,14.5658263305322,215,49.6994914470643,11.2126434427681
China-Jiangxi,China,Jiangxi,,2020-02-16,925,12,13.4453781512605,,,12.1462622858108
China-Jiangxi,China,Jiangxi,,2020-02-17,930,5,5.60224089635854,,,13.1188572704529
China-Jiangxi,China,Jiangxi,,2020-02-18,933,3,3.36134453781513,,,14.1024848954717
China-Jiangxi,China,Jiangxi,,2020-02-19,934,1,1.12044817927171,,,15.0970391337967
China-Jiangxi,China,Jiangxi,,2020-02-20,934,0,0,,,16.0970391337967
China-Jiangxi,China,Jiangxi,,2020-02-21,934,0,0,,,17.0970391337967
China-Jiangxi,China,Jiangxi,,2020-02-22,934,0,0,21,4.85436893203883,18.0970391337967
China-Jiangxi,China,Jiangxi,,2020-02-23,934,0,0,,,19.0970391337967
China-Jiangxi,China,Jiangxi,,2020-02-24,934,0,0,,,20.0970391337967
China-Jiangxi,China,Jiangxi,,2020-02-25,934,0,0,,,21.0970391337967
China-Jiangxi,China,Jiangxi,,2020-02-26,934,0,0,,,22.0970391337967
China-Jiangxi,China,Jiangxi,,2020-02-27,934,0,0,,,23.0970391337967
China-Jiangxi,China,Jiangxi,,2020-02-28,935,1,1.12044817927171,,,24.091599199583
China-Jiangxi,China,Jiangxi,,2020-02-29,935,0,0,1,0.231160425335183,25.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-01,935,0,0,,,26.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-02,935,0,0,,,27.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-03,935,0,0,,,28.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-04,935,0,0,,,29.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-05,935,0,0,,,30.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-06,935,0,0,,,31.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-07,935,0,0,0,0,32.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-08,935,0,0,,,33.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-09,935,0,0,,,34.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-10,935,0,0,,,35.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-11,935,0,0,,,36.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-12,935,0,0,,,37.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-13,935,0,0,,,38.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-14,935,0,0,0,0,39.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-15,935,0,0,,,40.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-16,935,0,0,,,41.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-17,935,0,0,,,42.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-18,935,0,0,,,43.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-19,935,0,0,,,44.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-20,935,0,0,,,45.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-21,935,0,0,0,0,46.091599199583
China-Jiangxi,China,Jiangxi,,2020-03-22,936,1,1.12044817927171,,,47.0861650803723
China-Jiangxi,China,Jiangxi,,2020-03-23,936,0,0,,,48.0861650803723
China-Jiangxi,China,Jiangxi,,2020-03-24,936,0,0,,,49.0861650803723
China-Jiangxi,China,Jiangxi,,2020-03-25,936,0,0,,,50.0861650803723
China-Jiangxi,China,Jiangxi,,2020-03-26,936,0,0,,,51.0861650803723
China-Jiangxi,China,Jiangxi,,2020-03-27,936,0,0,,,52.0861650803723
China-Jiangxi,China,Jiangxi,,2020-03-28,936,0,0,1,0.231160425335183,53.0861650803723
China-Jiangxi,China,Jiangxi,,2020-03-29,937,1,1.12044817927171,,,54.080736763746
China-Jiangxi,China,Jiangxi,,2020-03-30,937,0,0,,,55.080736763746
China-Jiangxi,China,Jiangxi,,2020-03-31,937,0,0,,,56.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-01,937,0,0,,,57.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-02,937,0,0,,,58.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-03,937,0,0,,,59.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-04,937,0,0,1,0.231160425335183,60.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-05,937,0,0,,,61.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-06,937,0,0,,,62.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-07,937,0,0,,,63.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-08,937,0,0,,,64.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-09,937,0,0,,,65.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-10,937,0,0,,,66.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-11,937,0,0,0,0,67.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-12,937,0,0,,,68.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-13,937,0,0,,,69.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-14,937,0,0,,,70.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-15,937,0,0,,,71.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-16,937,0,0,,,72.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-17,937,0,0,,,73.080736763746
China-Jiangxi,China,Jiangxi,,2020-04-18,937,0,0,0,0,74.080736763746
China-Jilin,China,Jilin,,2020-01-30,14,5,39.6825396825397,,,2.46416306545103
China-Jilin,China,Jilin,,2020-01-31,14,0,0,,,3.46416306545103
China-Jilin,China,Jilin,,2020-02-01,17,3,23.8095238095238,13,23.8095238095238,3.48528562302215
China-Jilin,China,Jilin,,2020-02-02,23,6,47.6190476190476,,,3.44521437858872
China-Jilin,China,Jilin,,2020-02-03,31,8,63.4920634920635,,,2.47576852253065
China-Jilin,China,Jilin,,2020-02-04,42,11,87.3015873015873,,,2.3009511572534
China-Jilin,China,Jilin,,2020-02-05,54,12,95.2380952380952,,,2.46282607557765
China-Jilin,China,Jilin,,2020-02-06,59,5,39.6825396825397,,,3.16615780953283
China-Jilin,China,Jilin,,2020-02-07,65,6,47.6190476190476,,,3.84440032513064
China-Jilin,China,Jilin,,2020-02-08,69,4,31.7460317460317,52,95.2380952380952,4.64775003526136
China-Jilin,China,Jilin,,2020-02-09,78,9,71.4285714285714,,,5.24403116145857
China-Jilin,China,Jilin,,2020-02-10,80,2,15.8730158730159,,,6.16066180309621
China-Jilin,China,Jilin,,2020-02-11,81,1,7.93650793650794,,,7.11975551602089
China-Jilin,China,Jilin,,2020-02-12,83,2,15.8730158730159,,,8.03943656432694
China-Jilin,China,Jilin,,2020-02-13,84,1,7.93650793650794,,,9
China-Jilin,China,Jilin,,2020-02-14,86,2,15.8730158730159,,,9.90637028852202
China-Jilin,China,Jilin,,2020-02-15,88,2,15.8730158730159,19,34.7985347985348,10.814893176038
China-Jilin,China,Jilin,,2020-02-16,89,1,7.93650793650794,,,11.7699313513978
China-Jilin,China,Jilin,,2020-02-17,89,0,0,,,12.7699313513978
China-Jilin,China,Jilin,,2020-02-18,89,0,0,,,13.7699313513978
China-Jilin,China,Jilin,,2020-02-19,90,1,7.93650793650794,,,14.7254719040252
China-Jilin,China,Jilin,,2020-02-20,91,1,7.93650793650794,,,15.6815037313175
China-Jilin,China,Jilin,,2020-02-21,91,0,0,,,16.6815037313175
China-Jilin,China,Jilin,,2020-02-22,91,0,0,3,5.49450549450549,17.6815037313175
China-Jilin,China,Jilin,,2020-02-23,91,0,0,,,18.6815037313175
China-Jilin,China,Jilin,,2020-02-24,93,2,15.8730158730159,,,19.5949986039155
China-Jilin,China,Jilin,,2020-02-25,93,0,0,,,20.5949986039155
China-Jilin,China,Jilin,,2020-02-26,93,0,0,,,21.5949986039155
China-Jilin,China,Jilin,,2020-02-27,93,0,0,,,22.5949986039155
China-Jilin,China,Jilin,,2020-02-28,93,0,0,,,23.5949986039155
China-Jilin,China,Jilin,,2020-02-29,93,0,0,2,3.66300366300366,24.5949986039155
China-Jilin,China,Jilin,,2020-03-01,93,0,0,,,25.5949986039155
China-Jilin,China,Jilin,,2020-03-02,93,0,0,,,26.5949986039155
China-Jilin,China,Jilin,,2020-03-03,93,0,0,,,27.5949986039155
China-Jilin,China,Jilin,,2020-03-04,93,0,0,,,28.5949986039155
China-Jilin,China,Jilin,,2020-03-05,93,0,0,,,29.5949986039155
China-Jilin,China,Jilin,,2020-03-06,93,0,0,,,30.5949986039155
China-Jilin,China,Jilin,,2020-03-07,93,0,0,0,0,31.5949986039155
China-Jilin,China,Jilin,,2020-03-08,93,0,0,,,32.5949986039155
China-Jilin,China,Jilin,,2020-03-09,93,0,0,,,33.5949986039155
China-Jilin,China,Jilin,,2020-03-10,93,0,0,,,34.5949986039155
China-Jilin,China,Jilin,,2020-03-11,93,0,0,,,35.5949986039155
China-Jilin,China,Jilin,,2020-03-12,93,0,0,,,36.5949986039155
China-Jilin,China,Jilin,,2020-03-13,93,0,0,,,37.5949986039155
China-Jilin,China,Jilin,,2020-03-14,93,0,0,0,0,38.5949986039155
China-Jilin,China,Jilin,,2020-03-15,93,0,0,,,39.5949986039155
China-Jilin,China,Jilin,,2020-03-16,93,0,0,,,40.5949986039155
China-Jilin,China,Jilin,,2020-03-17,93,0,0,,,41.5949986039155
China-Jilin,China,Jilin,,2020-03-18,93,0,0,,,42.5949986039155
China-Jilin,China,Jilin,,2020-03-19,93,0,0,,,43.5949986039155
China-Jilin,China,Jilin,,2020-03-20,93,0,0,,,44.5949986039155
China-Jilin,China,Jilin,,2020-03-21,93,0,0,0,0,45.5949986039155
China-Jilin,China,Jilin,,2020-03-22,93,0,0,,,46.5949986039155
China-Jilin,China,Jilin,,2020-03-23,93,0,0,,,47.5949986039155
China-Jilin,China,Jilin,,2020-03-24,93,0,0,,,48.5949986039155
China-Jilin,China,Jilin,,2020-03-25,94,1,7.93650793650794,,,49.5524412020588
China-Jilin,China,Jilin,,2020-03-26,95,1,7.93650793650794,,,50.5103341515288
China-Jilin,China,Jilin,,2020-03-27,95,0,0,,,51.5103341515288
China-Jilin,China,Jilin,,2020-03-28,97,2,15.8730158730159,4,7.32600732600733,52.4274336708626
China-Jilin,China,Jilin,,2020-03-29,98,1,7.93650793650794,,,53.3866222449634
China-Jilin,China,Jilin,,2020-03-30,98,0,0,,,54.3866222449634
China-Jilin,China,Jilin,,2020-03-31,98,0,0,,,55.3866222449634
China-Jilin,China,Jilin,,2020-04-01,98,0,0,,,56.3866222449634
China-Jilin,China,Jilin,,2020-04-02,98,0,0,,,57.3866222449634
China-Jilin,China,Jilin,,2020-04-03,98,0,0,,,58.3866222449634
China-Jilin,China,Jilin,,2020-04-04,98,0,0,1,1.83150183150183,59.3866222449634
China-Jilin,China,Jilin,,2020-04-05,98,0,0,,,60.3866222449634
China-Jilin,China,Jilin,,2020-04-06,98,0,0,,,61.3866222449634
China-Jilin,China,Jilin,,2020-04-07,98,0,0,,,62.3866222449634
China-Jilin,China,Jilin,,2020-04-08,98,0,0,,,63.3866222449634
China-Jilin,China,Jilin,,2020-04-09,98,0,0,,,64.3866222449634
China-Jilin,China,Jilin,,2020-04-10,98,0,0,,,65.3866222449634
China-Jilin,China,Jilin,,2020-04-11,98,0,0,0,0,66.3866222449634
China-Jilin,China,Jilin,,2020-04-12,99,1,7.93650793650794,,,67.3462251554152
China-Jilin,China,Jilin,,2020-04-13,100,1,7.93650793650794,,,68.3062340736367
China-Jilin,China,Jilin,,2020-04-14,100,0,0,,,69.3062340736367
China-Jilin,China,Jilin,,2020-04-15,102,2,15.8730158730159,,,70.2274378523785
China-Jilin,China,Jilin,,2020-04-16,102,0,0,,,71.2274378523785
China-Jilin,China,Jilin,,2020-04-17,102,0,0,,,72.2274378523785
China-Jilin,China,Jilin,,2020-04-18,102,0,0,4,7.32600732600733,73.2274378523785
China-Liaoning,China,Liaoning,,2020-01-25,17,13,77.3809523809524,,,1
China-Liaoning,China,Liaoning,,2020-01-26,21,4,23.8095238095238,,,1.33300972105219
China-Liaoning,China,Liaoning,,2020-01-27,27,6,35.7142857142857,,,2.15932036370413
China-Liaoning,China,Liaoning,,2020-01-28,34,7,41.6666666666667,,,3
China-Liaoning,China,Liaoning,,2020-01-29,39,5,29.7619047619048,,,3.35070886381461
China-Liaoning,China,Liaoning,,2020-01-30,41,2,11.9047619047619,,,4.11403934947074
China-Liaoning,China,Liaoning,,2020-01-31,48,7,41.6666666666667,,,4.46866802062288
China-Liaoning,China,Liaoning,,2020-02-01,64,16,95.2380952380952,47,95.2380952380952,4.26298655062784
China-Liaoning,China,Liaoning,,2020-02-02,70,6,35.7142857142857,,,4.78872230377211
China-Liaoning,China,Liaoning,,2020-02-03,74,4,23.8095238095238,,,5.38369754492311
China-Liaoning,China,Liaoning,,2020-02-04,81,7,41.6666666666667,,,5.2453507179268
China-Liaoning,China,Liaoning,,2020-02-05,89,8,47.6190476190476,,,5.48031674714456
China-Liaoning,China,Liaoning,,2020-02-06,94,5,29.7619047619048,,,6.13356309213517
China-Liaoning,China,Liaoning,,2020-02-07,99,5,29.7619047619048,,,6.89303588365969
China-Liaoning,China,Liaoning,,2020-02-08,105,6,35.7142857142857,41,83.080040526849,7.68850280475956
China-Liaoning,China,Liaoning,,2020-02-09,107,2,11.9047619047619,,,8.62291483070343
