date,US-New York-New York City,Japan-,US-New York-Nassau
2020-03-12,0.0747080700956588,3.23440760491537,0.144029958231312
2020-03-19,1.92616893768372,3.30396475770925,1.22785539392194
2020-03-26,16.7638412940737,5.36749362392766,12.7178453118249
2020-04-02,23.3040456044045,12.8448875492697,24.0277977819386
2020-04-09,28.5985740503143,25.1796893113842,34.3979547745931
2020-04-16,29.3294138664674,45.8961279851611,27.4809160305344
