date,West Bank and Gaza-,Libya-,Honduras-,Italy-,Indonesia-,Nepal-,France-,Argentina-,United Kingdom-,Costa Rica-,Venezuela-,Spain-,Israel-,India-,United Arab Emirates-
2020-05-26,0.995520159283225,0.28947749312491,17.695421726973,5.76628394227906,11.9479472562907,7.02000702000702,-0.989882970287545,4.87691876272571,28.6234712464221,0.299868058054456,2.5277870711126,3.47062293439351,0.850340136054422,6.49428957106901,74.638306026636
2020-05-27,0.829600132736021,3.18425242437401,19.9490839280497,8.48239249947348,19.7501007658202,8.89200889200889,0.557030918763959,5.73037954620271,31.2603001127591,1.67926112510495,2.5277870711126,0,1.33096716947649,8.10591371586622,84.6028552265977
2020-05-28,1.99104031856645,0.868432479374729,9.348524685948,8.61311430169139,19.7788910001727,12.1680121680122,11.5841143297091,6.25058421422678,30.0806661462399,0.959577785774259,5.94773428497082,6.65438413614215,2.92073351079562,8.11369397035834,53.9427038421002
2020-05-29,0,1.88160370531191,0,7.49471666049369,19.5197788910002,13.2600132600133,1.79881959116769,5.82791792145722,26.090727730072,1.31941945543961,3.34560053529609,2.65852140958199,4.25170068027211,9.00842323695265,61.1286768228418
2020-05-30,0.165920026547204,1.73686495874946,28.5463878803055,6.04225219140577,16.0361605343467,14.7420147420147,6.38634174379061,6.46191736061157,19.0649666059502,1.49934029027228,6.61685439203004,2.68276324614353,0.924282756580893,9.26517163519276,69.5602184535786
2020-05-31,0.165920026547204,3.76320741062382,9.014648804307,4.83670668206279,20.1531640467553,13.3380133380133,0.833772394328219,5.17766208642713,18.5445398560153,0.539762504498021,3.7916806066689,1.014116829491,2.18130730553091,9.76088499283383,63.3323752036026
2020-06-01,0.165920026547204,1.73686495874946,13.35503526564,2.90492893817585,13.4450394426211,18.6420186420186,0.358344731179362,4.58430363696217,24.8763986468905,1.67926112510495,11.3006951414446,0.642408668880754,3.6231884057971,8.62607930191111,60.8412379036121
2020-06-02,0.331840053094408,2.02634245187437,13.7723801176912,4.6188370116996,17.5332527206771,22.4640224640225,-2.98029281376895,7.34789093584007,25.4488680718189,1.25944584382872,11.6724285342552,1.18784999151536,4.28867199053534,9.80423212500424,57.1045319536265
2020-06-03,0.995520159283225,2.02634245187437,13.6054421768707,4.66241094577224,19.6925202971152,15.6780156780157,1.16373338442407,7.7136598430445,23.2804232804233,3.11862780376634,9.88810824876399,1.59188060087432,3.40136054421769,10.7067416460907,54.7092076267127
2020-06-04,1.16144018583043,1.88160370531191,15.8591043779475,2.57086211028563,16.842287096217,26.0520260520261,2.4055220568278,7.55109588428697,21.4068869806575,2.21902362960297,10.0368016058883,1.34946223525894,4.36261461106182,10.9912766675169,63.1407492574495
2020-06-05,0,4.34216239687364,7.59567630733275,7.52376594987545,20.2395347498129,21.6840216840217,1.95847813476245,6.82768626781599,19.1690519559372,2.0391027947703,4.31210735660384,1.28481733776151,2.47707778763679,10.5266843278444,59.78729519977
2020-06-06,0,2.46055869156173,15.358290555486,3.9216540665374,28.5887027120401,25.1940251940252,1.87687487914735,7.99001857293229,13.7219186399514,2.09907640638119,12.7132820341251,1.34138162307176,7.02454895001479,11.601470912685,59.9789211459232
2020-06-07,1.32736021237763,0,14.356662910563,2.86135500410321,19.3470374848851,16.6140166140166,1.03955451718369,6.29122520391617,12.4381993234452,3.29854863859902,4.53514739229025,0.969673462461516,4.10381543921917,12.0749549717771,51.7390054613395
2020-06-08,0.165920026547204,11.0001447387466,10.2666833604607,4.06690051344619,24.385328496574,24.4920244920245,0.347700828273044,6.71389149668573,18.8394483476451,1.43936667866139,7.13728114196498,0.674731117629472,6.24815143448684,9.38298691750207,54.421768707483
