date,China-Hubei,Japan-,China-Hong Kong
2020-05-06,0,13.7218938930779,0
2020-05-07,0,13.3143128863528,4.76190476190476
2020-05-08,0,11.8198491950275,0
2020-05-09,0.00641766140418432,15.6239385911283,0
2020-05-10,0.0320883070209216,9.37436315467699,3.57142857142857
2020-05-11,0,5.02683241627607,0
2020-05-12,0,11.8198491950275,0
2020-05-13,0,6.79301677875144,3.57142857142857
2020-05-14,0,13.3143128863528,1.19047619047619
2020-05-15,0,7.0647374499015,1.19047619047619
2020-05-16,0,7.33645812105156,0
2020-05-17,0,3.26064805380069,3.57142857142857
2020-05-18,0.00641766140418432,4.48339107397595,0
2020-05-19,0,3.80408939610081,0
2020-05-20,0,4.61925140955098,0
2020-05-21,0,5.57027375857618,0
2020-05-22,0,3.12478771822566,11.9047619047619
