date,Czechia-,West Bank and Gaza-,Indonesia-,Libya-,United Arab Emirates-,Paraguay-,Venezuela-,Israel-,Nepal-,United Kingdom-,Ukraine-,Argentina-,US-Texas-Harris,Turkey-,Costa Rica-
2020-03-12,2.37877667058295,0.652659587820368,0.14251866103718,0,0.917325994725376,0.101989821415823,0,0.542203787293454,0,4.20881115884668,0,0.0241768780397387,0.0430201893748736,0.00298449109204021,0.292386002684635
2020-03-19,17.405682955485,0.351432085749429,1.23367715960309,0,0.900945173390994,0.122387785698987,0.555709919422062,2.21625798056199,0,13.303000575082,0.0858671292042693,0.104766471505534,0.223704984749343,0.570037798579681,0.624642823917175
2020-03-26,35.7106595303367,1.0040916735698,2.5920581476137,0.0272186611140598,3.16149851753567,0.611938928494936,0.860027256248429,15.3579222750871,0.0259221816108044,40.3403132505666,1.03040555045123,0.543979755894121,1.44547836299575,10.2576958833422,2.15302420158686
2020-04-02,56.0753085882541,1.93287647162186,3.99497621719844,0.272186611140598,11.3191475420578,0.734326714193923,0.516016353749057,28.2217071286243,0.0388832724162065,77.3739048070092,4.01285717147952,0.847533891281952,5.95399420948251,43.2930277811353,2.19289502013476
2020-04-09,49.6352058947246,2.56043376760298,6.69392336059003,0.353842594482777,32.2046947433944,0.958704321308733,0.330779713941703,21.0849497783742,0.0388832724162065,93.6904480001804,5.6958529038832,0.889171847905946,18.5158895069456,72.066506399495,1.90050901745013
2020-04-16,25.0641834558984,0.778171047016593,9.90059323392657,0.680466527851495,46.4396284829721,1.01989821415823,0.436629222403048,18.9093570818592,0.0907276356378153,85.2981969486824,12.9888344109658,1.04229207549096,10.8324836845932,95.2380952380952,1.36889810347806
2020-04-23,21.8731415807261,1.05429625724829,10.0609267275934,0.299405272254658,48.0121873310728,0.795520607043417,1.41573717567049,13.8600843126889,0.41475490577287,95.2380952380952,17.2249461183764,1.16049014590746,8.81053478397412,82.3630006670337,0.58477200536927
2020-04-30,14.3596884382751,0.200818334713959,10.435038212816,0.0272186611140598,61.0185594705719,1.08109210700772,0.291086148268699,7.74673661095523,0.11664981724862,90.2174035609982,18.524402007001,1.33375777185892,8.82774285972407,54.9564189688285,0.438579004026953
2020-05-07,10.1243055857738,0.778171047016593,11.8379562824007,0.0816559833421794,61.5755073959408,3.99800099950025,0.63509705076807,2.94823309340816,0.570287995437696,72.1164146454225,18.804901295735,1.26659977730409,8.7847226703492,40.3413660911076,0.611352551067873
2020-05-14,9.28303090959198,0,14.3854773484403,0,79.348698543745,5.95620557068405,0.979107953267442,1.3419543735513,1.91824143919952,57.5053843464926,18.0664439845783,2.3679908880033,12.3898145399636,32.9129677630195,0.863867735204604
2020-05-21,11.6908170517674,1.20491000828376,18.5096111022037,0.190530627798419,95.2380952380952,1.67263307121949,5.64971751412429,0.704864923481491,2.69590688752365,48.6874598288285,16.3662748263337,3.75681821539718,12.6135195247129,26.2605371188618,0.970189917999017
2020-05-28,11.1976560346953,0.577352712302633,19.4894268968343,0.925434477878033,92.2895473979065,1.30546971412253,5.86141653104698,1.28095644748079,7.58223812116028,32.9206274032227,15.3186958500416,6.40821584042186,12.7942043200874,22.1777533049508,1.28915646638225
2020-06-04,10.2693529437361,0.451841253106409,19.0618709137228,2.83074075586222,73.4843645060363,3.7940213566686,10.0821656809431,4.22241199354777,20.6340565622003,25.7913016023364,20.6023865337443,7.38066360157579,15.7712014248287,19.1932622129106,2.57831293276451
2020-06-11,10.4724192448835,0.577352712302633,28.8466677355566,5.008233644987,64.9990990548266,2.93730685677569,9.61907408142473,7.27908584441462,25.6629597946963,19.8318730760123,21.3236704190602,9.63851537850917,19.4537296353179,19.7364395916619,4.57185386015975
2020-06-18,12.3290254268019,2.83655897783468,33.2558388113944,3.184583350345,45.3093518108998,2.03979642831645,8.85166514507998,9.94266194949372,41.9161676646707,19.3582761070329,29.3493847620192,13.6156118160462,23.1276538079321,29.8687868491384,5.32939941256994
2020-06-25,17.1155882395602,19.6299922182895,33.0687830687831,5.11710828944324,46.046488770947,4.87511346367633,14.2896836422816,16.0221219145216,42.9530549291028,15.5413100594251,34.4670656625937,20.0762108922208,72.833180611661,27.1111170800933,9.90125327272969
2020-07-02,37.9443888429572,42.6236915430379,41.005291005291,5.25320159501354,47.6026667977132,14.9721057838428,22.6253324336125,31.4952624944085,43.5103818337351,7.71568395295603,34.1579439974583,23.4838075359329,61.0112325714458,27.3647988229167,17.7956753452148
2020-07-09,21.4960184500239,53.7189045359841,50.5139579213653,12.275616162441,67.29241404164,6.83331803486012,27.7722647825454,52.7157632196061,26.0777147004692,10.8448067837128,31.2785329314752,27.8732540600366,58.6021019664528,22.9149226046848,32.7206517549805
2020-07-16,20.1035638135851,55.0242237116249,48.6879375768265,8.43778494535854,41.8038560453421,14.3601668553478,32.8398100001323,76.1389668306833,10.537366824792,13.9006348454608,30.6545651259241,32.356721776517,95.0746185184707,20.6258179370899,40.6815251917122
2020-07-23,34.4632522518602,58.5385445691192,53.3955070992108,18.0187536575076,30.4519468606156,15.7268304623199,36.5048492306064,80.8086969487482,11.6260984524458,12.9506218779247,31.6506238246937,44.6520074196152,81.2823458048862,19.226091614923,47.6190476190476
2020-07-30,45.5738798717781,45.2845344779978,56.468565727825,30.5937750922032,36.6111356823431,22.315372925782,56.1796266158589,81.6965556504412,16.9271845918552,14.5320974707667,40.8212332237096,50.1616492928935,81.1704933125116,19.6260134212564,55.3008253259439
